isbn,name,author,publisher,year,language,pages,format,review,price,url,topic
9789569975066,A Todos los Chicos de los que me Enamoré,Jenny han,Destino,2018.0,Castellano,384.0,Libro físico,"Lara Jean guarda sus cartas de amor en una caja. No son cartas que le hayan enviado, las ha escrito ella, una por cada chico del que se ha enamorado. En ellas se muestra tal como es, porque sabe que nadie las leerá. Hasta que un día alguien las envía por equivocación y la vida amorosa de Lara Jean pasa de ser imaginaria a estar totalmente fuera de control.",12330,https://www.buscalibre.cl/libro-a-todos-los-chicos-de-los-que-me-enamore/9789569975066/p/50379866,romántica-y-erotica
9789562584944,La luz que Perdimos,Jill santopolo,Suma,2018.0,Castellano,400.0,Libro físico,"Una novela conmovedora sobre el poder imperecedero del primer amor con un final inolvidable. Él fue el primer hombre que la conmovió, que la inspiró, que la comprendió de verdad. ¿Estaba destinado a ser el último? Lucy y Gabe se conocieron durante su último año en la universidad un día que les cambiaría para siempre. En ese momento decidieron que necesitaban hallar un sentido para su vida, aprovecharla, dejar huella. Jóvenes y enamorados, parecían tener el mundo a sus pies. No esperaban que fueran sus propios sueños los que los separaran. Pero Gabe aceptó ir a trabajar como fotógrafo de prensa a Oriente Próximo y Lucy decidió continuar su carrera en Nueva York. Así comienzan trece años de anhelos, deseos, celos, traiciones y, sobre todo, amor. Separados por continentes, pero nunca lejos del corazón. ¿Era realmente su destino acabar juntos su viaje?",12750,https://www.buscalibre.cl/libro-la-luz-que-perdimos/9789562584944/p/50282897,romántica-y-erotica
9788418008030,Antología de Relatos Románticos Tormentosos,Varios autores,Alma europa,2021.0,Castellano,288.0,Libro físico,"El Romanticismo literario reaccionó contra la moderación y la frialdad de la Ilustración erigiendo toda una cartografía de los sentimientos humanos. Así, nos regaló algunas de las historias de amor más extraordinarias de la literatura, en las que la naturaleza desatada era indistinguible de las pasiones humanas, pues lo que primaba eran las emociones. De ahí que estas 22 sublimes historias no sean solo románticas, sino también, y sobre todo, tormentosas. Hay que leerlas como quien contempla un cuadro de Friedrich o escucha una ópera de Wagner: con el corazón encogido y el alma libre para volar.",15730,https://www.buscalibre.cl/libro-antologia-de-relatos-romanticos-tormentosos/9788418008030/p/53146940,romántica-y-erotica
9789562585798,Aquel día,Blanka lipsinka,Grijalbo,2021.0,Español,448.0,Libro físico,"La relación entre Massimo y Laura se vuelve más ardiente a medida que pasa el tiempo, a la vez que su amor se afianza y ella empieza a entender mejor el sórdido mundo de la mafia. Laura volverá a encontrarse en una situación límite cuando uno de los líderes de los Matos, la familia del hampa española que domina Canarias, la rapte para vengarse de Massimo, con el que tiene pendiente un ajuste de cuentas.",13600,https://www.buscalibre.cl/libro-aquel-dia/9789562585798/p/53281933,romántica-y-erotica
9789569585678,Te Regalare Las Estrellas,Jojo moyes,Suma,2019.0,Español,512.0,Libro físico,"En 1937 Alice Wright toma la impulsiva decisión de abandonar Inglaterra para casarse con un apuesto y rico americano en Baileyville, Kentucky. Pero su nueva vida en la pequeña ciudad no es lo que esperaba hasta que conoce a Margery O'Hare, quien se ha propuesto llevar el milagro de los libros hasta el último rincón de la región. A caballo, atravesando montañas y bosques salvajes y luchando contra el prejuicio y la ignorancia, Alice, Margery y sus compañeras se convierten en bibliotecarias itinerantes al tiempo que descubren la libertad, la amistad, el amor y una vida que por fin les pertenece.",13600,https://www.buscalibre.cl/libro-te-regalare-las-estrellas/9789569585678/p/52087342,romántica-y-erotica
9789877470468,Dos Chicos Besandose,David levithan,Vergara ,2013.0,Castellano,272.0,Libro físico,"Harry y Craig tienen 17 años y están a punto de embarcarse en el beso más largo de la historia. No solo quieren romper el récord mundial, sino que también buscan generar conciencia en la sociedad, mostrarle que no hay nada de malo en que dos chicos se besen. Mientras los rodean las cámaras y una multitud, que los apoya tanto como los repudia, Harry y Craig logran llegar a las vidas de otros jóvenes que se encuentran lidiando con su sexualidad. Cada uno de ellos la transita de una manera distinta; algunos con aceptación y otros con tanto dolor que están al borde del abismo. Narrada por un coro de voces que representa a la generación que perdió la batalla contra el sida, Dos chicos besándose es una novela esperanzadora sobre la igualdad y la libertad. David Levithan nos muestra que la esencia del ser humano siempre es la misma, sin importar si nos gusta un chico o una chica.",10200,https://www.buscalibre.cl/libro-dos-chicos-besandose/9789877470468/p/47414350,romántica-y-erotica
9789569585746,Papel y Tinta,María reig,Suma,2021.0,Español,784.0,Libro físico,"Madrid, primeras décadas del siglo pasado. Elisa, aunque de origen humilde, es criada desde niña por su madrina, una adinerada mujer perteneciente a la alta burguesía madrileña. La sensación de no pertenecer a un lugar y de cierta rebeldía ante los designios que otros han trazado para ella, sin su parecer, será algo que marcará su vida. No sólo buscará escapar a las limitaciones que se le imponen a la mujer en esos comienzos del siglo XX, a través de la escritura periodística y haciéndose pasar por un hombre, sino que finalmente, tras años de un matrimonio conveniente, pero sin amor, Elisa decidirá tomar las riendas de su vida y entregarse a quién será su verdadero amor: un compañero de oficio con el que le une un pasado y un nombre.",15300,https://www.buscalibre.cl/libro-papel-y-tinta/9789569585746/p/53164226,romántica-y-erotica
9788401025457,Lecciones de Juventud,Danielle steel,Plaza ,2021.0,Español,320.0,Libro físico,"La incomparable Danielle Steel nos ofrece una historia diferente y actual en la que una serie de dramáticos acontecimientos cambiará para siempre la vida de sus protagonistas.  Saint Ambrose es la exclusiva escuela donde han estudiado los varones adinerados del lugar desde hace más de un siglo. Y este curso admitirá por primera vez alumnado femenino en un entorno que parece idílico, pero que en realidad oculta problemas familiares, inseguridades y soledad. Una faceta oscura de la vida en el internado sale a la luz cuando, tras una fiesta, una estudiante acaba en el hospital inconsciente. Quienes saben lo que pasó han decidido guardar silencio, pero a medida que la investigación avanza y la policía intenta desenmascarar al culpable, los involucrados se enfrentan a una encrucijada y deben elegir entre la salida más fácil y hacer lo correcto, entre decir la verdad o mentir. Nadie en Saint Ambrose escapará a las consecuencias.ENGLISH DESCRIPTIONNEW YORK TIMES BESTSELLER • At an elite private school in Massachusetts, a wide circle of lives will be forever changed by a devastating series of events in Danielle Steel’s riveting new novel.Saint Ambrose Prep is a place where the wealthy send their children for the best possible education, with teachers and administrators from the Ivy League, and graduates who become future lawyers, politicians, filmmakers, and CEOs. Traditionally a boys-only school, Saint Ambrose has just enrolled one hundred and forty female students for the first time. Even though most of the kids on the campus have all the privilege in the world, some are struggling, wounded by their parents’ bitter divorces, dealing with insecurity and loneliness. In such a heightened environment, even the smallest spark can become a raging fire.One day after the school’s annual Halloween event, a student lies in the hospital, her system poisoned by dangerous levels of alcohol. Everyone in this sheltered community—parents, teachers, students, police, and the media—are left trying to figure out what actually happened. Only the handful of students who were there when she was attacked truly know the answers and they have vowed to keep one another’s secrets. As details from the evening emerge, powerful families are forced to hire attorneys and less powerful families watch helplessly. Parents’ marriages are jeopardized, and students’ futures are impacted. No one at Saint Ambrose can escape the fallout of a life-altering event.In this compelling novel, Danielle Steel illuminates the dark side of one drunken night, with its tragic consequences, from every possible point of view. As the drama unfolds, the characters will reach a crossroads where they must choose between truth and lies, between what is easy and what is right, and find the moral compass they will need for the rest of their lives.",11900,https://www.buscalibre.cl/libro-lecciones-de-juventud/9788401025457/p/53138604,romántica-y-erotica
9789876128063,Crystal,Joss stirling,Vergara ,2014.0,Español,336.0,Libro físico,"Cuando el destino arrojó a Crystal Brooke en el camino de Xav Benedict, sus personalidades chocaron de manera explosiva. Fue odio a primera vista. Mientras su familia se reúnen en Venecia, un poderoso enemigo aprovecha la oportunidad para atacar. Xav y Crystal deberán trabajar juntos para salvar a sus seres queridos y descubrirán un secreto que los unirá para siempre...",9270,https://www.buscalibre.cl/libro-crystal/9789876128063/p/46381974,romántica-y-erotica
9876124420,Vanish Chica de Niebla,Sophie jordan,Vergara ,2013.0,Español,264.0,Libro físico,"Un amor prohibido. Rivalidades crueles. Decisiones sorpresivas… y fatales. Para salvar la vida de Will, Jacinda traicionó el mayor secreto de su especie. Ahora debe regresar a su comunidad sabiendo que no lo verá nunca más y temiendo lo peor: que él la olvide. El clan la recibe con hostilidad. Su nueva vida, sometida a la autoridad y la vigilancia constante, la ahoga en la desesperación. Aislada, está a merced de Cassian, el príncipe heredero. Y entre ambos, Tamara, cuya vida dio un vuelco trascendental por uno de esos extraños caprichos del destino. Jacinda sabe que debería olvidar a Will, pero… Continuar es difícil. Luchar es casi imposible y temerario. ¿Se atreverá a desafiar nuevamente las leyes y a arriesgarlo todo por amor? ¿De qué es capaz una draki de fuego acorralada? Vanish es la segunda entrega de la saga Firelight. Secretos ancestrales, especies enemigas, amores imposibles y batallas –tanto interiores como sangrientas– acompañan una historia diferente, pasional, mítica. Una novela que atrapa al lector con sus llamas, para hundirlo de pronto en la niebla de una incertidumbre peligrosa…",11050,https://www.buscalibre.cl/libro-vanish-chica-de-niebla/9789876124423/p/8526970,romántica-y-erotica
9789568303266,Reporteras,Elizabeth subercaseaux,Catalonia,2005.0,Español,250.0,Libro físico,"La acción transcurre en Chile, un país que va entrando en la modernidad y cuyos habitantes comienzan a atreverse a llamar las cosas por su nombre. Equis es una revista muy bien posicionada en el mundo mediático. Los reportajes que cada quince días dan cuenta del devenir nacional e internacional son el producto del trabajo de un heterogéneo equipo dirigido por Rebeca Prieto, una mujer que mantiene un largo romance con un conocido y casado abogado local. Sus compañeros y compañeras viven asímismo complicadas historias de amor, desamor, celos, competitividad, destape sexual, etc. Todo un universo lleno de guiños y de suspenso con aquellos ingredientes propios de la narrativa a la que nos tiene acostumbrados Elizabeth Subercaseaux: amenidad, compromiso con lo contingente, agilidad del lenguaje, ironía, sentido del humor.",2550,https://www.buscalibre.cl/libro-reporteras/9789568303266/p/1022244,romántica-y-erotica
9789877471175,Snoopy el Amor EsRegalar Algo Especial (Tapa Nueva),Charles m,Vergara y riba ,2013.0,Español,64.0,Libro físico,"De la colección Snoopy y sus amigos, estos libros invitan a regalar, compartir y celebrar los distintos sentimientos que podemos regalar. El amor es regalar algo especial  Autor: Charles M. Schulz 64 páginas 13 x 13 cm ISBN 9789877471175",3830,https://www.buscalibre.cl/libro-snoopy-el-amor-es-regalar-algo-especial-tapa-nueva/9789877471175/p/47638855,romántica-y-erotica
9789563601282,La Chica del Calendario,Audrey carlan,Planeta,2016.0,Español,432.0,Libro físico,"Mia necesita dinero. Mucho dinero. Para ser exactos un millón de dólares. Y además tiene poco tiempo. La vida de su padre está en juego y ella solo tiene un año para saldar sus deudas. Para ello deberá aceptar un encargo que nunca antes habría imaginado. Durante todo un año Mia acompañará a lo largo de un mes a un hombre distinto y así conocerá el lujo, diferentes estilos de vida, viajará por muchas ciudades, vivirá experiencias sexuales increíbles... Y hasta puede que conozca al hombre de su vida. Doce meses. Muchas vidas. Un solo amor.",12670,https://www.buscalibre.cl/libro-la-chica-del-calendario/9789563601282/p/47446061,romántica-y-erotica
